date,store,item,inventory_position,reorder_point,target_inventory,recommended_order_qty,arrival_date
2018-03-31,6,4,124.07000000000002,142.05,259.09000000000003,136.0,2018-04-07
2018-01-01,6,5,88.7,102.47,199.98,112.0,2018-01-08
2018-01-10,6,5,99.32,101.37,198.88,100.0,2018-01-17
2018-01-19,6,5,97.11000000000003,100.62,198.13,102.0,2018-01-26
2018-01-28,6,5,94.23000000000002,105.09,202.6,109.0,2018-02-04
2018-02-06,6,5,99.29,105.41,202.92,104.0,2018-02-13
2018-02-15,6,5,97.03999999999999,104.29,201.79999999999998,105.0,2018-02-22
2018-02-23,6,5,107.43999999999997,108.48,205.98999999999998,99.0,2018-03-02
2018-03-02,6,5,119.99999999999994,124.48,221.98999999999998,102.0,2018-03-09
2018-03-09,6,5,119.55999999999995,125.68,223.2,104.0,2018-03-16
2018-03-16,6,5,119.91999999999994,123.0,220.51999999999998,101.0,2018-03-23
2018-03-23,6,5,119.94999999999993,125.76,223.26999999999998,104.0,2018-03-30
2018-03-31,6,5,103.46999999999991,119.52,217.03,114.0,2018-04-07
2018-01-01,6,6,284.04999999999995,300.42,612.77,329.0,2018-01-08
2018-01-10,6,6,303.0199999999999,305.25,617.5899999999999,315.0,2018-01-17
2018-01-19,6,6,294.1199999999999,301.09,613.4300000000001,320.0,2018-01-26
2018-01-28,6,6,286.94999999999993,315.5,627.8399999999999,341.0,2018-02-04
2018-02-06,6,6,298.40999999999997,329.38,641.73,344.0,2018-02-13
2018-02-15,6,6,292.56999999999994,330.11,642.45,350.0,2018-02-22
2018-02-23,6,6,324.42999999999995,346.16,658.5,335.0,2018-03-02
2018-03-02,6,6,367.51,382.54,694.88,328.0,2018-03-09
2018-03-09,6,6,367.19,383.41,695.76,329.0,2018-03-16
2018-03-16,6,6,367.01,385.38,697.73,331.0,2018-03-23
2018-03-23,6,6,366.85999999999996,383.24,695.5799999999999,329.0,2018-03-30
2018-03-31,6,6,313.25999999999993,366.54,678.88,366.0,2018-04-07
2018-01-01,6,7,284.88,315.17,629.1199999999999,345.0,2018-01-08
2018-01-10,6,7,298.6,318.55,632.5,334.0,2018-01-17
2018-01-19,6,7,292.21000000000004,321.54,635.49,344.0,2018-01-26
2018-01-27,6,7,326.3,331.51,645.46,320.0,2018-02-03
2018-02-04,6,7,320.4200000000001,348.68,662.6299999999999,343.0,2018-02-11
2018-02-12,6,7,335.1500000000001,346.54,660.49,326.0,2018-02-19
2018-02-20,6,7,329.2400000000001,349.29,663.24,334.0,2018-02-27
2018-02-27,6,7,367.9200000000001,398.81,712.76,345.0,2018-03-06
2018-03-06,6,7,368.0900000000001,403.35,717.3,350.0,2018-03-13
2018-03-13,6,7,368.70000000000005,400.37,714.3199999999999,346.0,2018-03-20
2018-03-20,6,7,368.31000000000006,400.44,714.3900000000001,347.0,2018-03-27
2018-03-28,6,7,323.31,367.96,681.9000000000001,359.0,2018-04-04
2018-01-01,6,8,371.97999999999996,422.47,833.3,462.0,2018-01-08
2018-01-10,6,8,387.22999999999985,419.55,830.38,444.0,2018-01-17
2018-01-19,6,8,377.1799999999998,424.12,834.95,458.0,2018-01-26
2018-01-27,6,8,422.64999999999986,440.49,851.3199999999999,429.0,2018-02-03
2018-02-04,6,8,415.6399999999998,456.64,867.47,452.0,2018-02-11
2018-02-12,6,8,435.73999999999984,459.07,869.9,435.0,2018-02-19
2018-02-20,6,8,429.8399999999998,458.14,868.97,440.0,2018-02-27
2018-02-27,6,8,480.86999999999983,512.46,923.29,443.0,2018-03-06
2018-03-06,6,8,480.57999999999987,523.89,934.72,455.0,2018-03-13
2018-03-13,6,8,480.86999999999983,524.75,935.5799999999999,455.0,2018-03-20
2018-03-20,6,8,480.27999999999986,517.55,928.3799999999999,449.0,2018-03-27
2018-03-28,6,8,420.6299999999999,480.01,890.8399999999999,471.0,2018-04-04
2018-01-01,6,9,251.79000000000002,293.31,571.21,320.0,2018-01-08
2018-01-10,6,9,265.46999999999997,286.35,564.25,299.0,2018-01-17
2018-01-19,6,9,254.80999999999995,291.01,568.9100000000001,315.0,2018-01-26
2018-01-27,6,9,289.2099999999999,297.93,575.83,287.0,2018-02-03
2018-02-04,6,9,282.71999999999986,314.51,592.4100000000001,310.0,2018-02-11
2018-02-12,6,9,296.3199999999999,318.53,596.4300000000001,301.0,2018-02-19
2018-02-20,6,9,292.2199999999998,319.46,597.36,306.0,2018-02-27
2018-02-27,6,9,327.51999999999975,363.08,640.98,314.0,2018-03-06
2018-03-05,6,9,368.63999999999976,369.57,647.47,279.0,2018-03-12
2018-03-11,6,9,363.46999999999974,372.86,650.77,288.0,2018-03-18
2018-03-18,6,9,327.35999999999973,375.92,653.83,327.0,2018-03-25
2018-03-26,6,9,289.9699999999997,326.7,604.6,315.0,2018-04-02
2018-01-01,6,10,353.15999999999997,392.31,782.6299999999999,430.0,2018-01-08
2018-01-10,6,10,371.26000000000005,387.21,777.53,407.0,2018-01-17
2018-01-19,6,10,359.90000000000003,387.56,777.8799999999999,418.0,2018-01-26
2018-01-27,6,10,403.51000000000005,404.15,794.47,391.0,2018-02-03
2018-02-04,6,10,397.5399999999999,414.23,804.55,408.0,2018-02-11
2018-02-12,6,10,417.3499999999999,421.99,812.31,395.0,2018-02-19
2018-02-20,6,10,409.14999999999986,423.37,813.69,405.0,2018-02-27
2018-02-27,6,10,456.88999999999993,478.08,868.4000000000001,412.0,2018-03-06
2018-03-06,6,10,456.9199999999999,485.03,875.3499999999999,419.0,2018-03-13
2018-03-13,6,10,456.98999999999995,490.07,880.3900000000001,424.0,2018-03-20
2018-03-20,6,10,457.03,485.2,875.52,419.0,2018-03-27
2018-03-28,6,10,401.86999999999995,456.43,846.75,445.0,2018-04-04
2018-01-01,6,11,338.53999999999996,370.01,742.3399999999999,404.0,2018-01-08
2018-01-10,6,11,355.06999999999994,370.62,742.95,388.0,2018-01-17
2018-01-19,6,11,342.4,368.77,741.0999999999999,399.0,2018-01-26
2018-01-28,6,11,337.41,382.95,755.28,418.0,2018-02-04
2018-02-05,6,11,398.19000000000005,401.81,774.1399999999999,376.0,2018-02-12
2018-02-13,6,11,391.07000000000005,398.17,770.5,380.0,2018-02-20
2018-02-21,6,11,392.9800000000001,396.62,768.95,376.0,2018-02-28
2018-02-28,6,11,435.84000000000015,454.7,827.03,392.0,2018-03-07
2018-03-07,6,11,436.6000000000002,454.35,826.6800000000001,391.0,2018-03-14
2018-03-14,6,11,436.73000000000013,454.54,826.8699999999999,391.0,2018-03-21
2018-03-21,6,11,436.6600000000001,453.24,825.5699999999999,389.0,2018-03-28
2018-03-29,6,11,379.6600000000001,435.77,808.0999999999999,429.0,2018-04-05
2018-01-01,6,12,336.29999999999995,374.11,745.3199999999999,410.0,2018-01-08
2018-01-10,6,12,353.09999999999997,375.66,746.87,394.0,2018-01-17
2018-01-19,6,12,341.52,375.1,746.31,405.0,2018-01-26
2018-01-28,6,12,333.96000000000004,389.21,760.4300000000001,427.0,2018-02-04
2018-02-05,6,12,395.31000000000006,402.98,774.19,379.0,2018-02-12
2018-02-13,6,12,389.61000000000007,396.68,767.89,379.0,2018-02-20
2018-02-21,6,12,391.0900000000001,397.84,769.06,378.0,2018-02-28
2018-02-28,6,12,434.1400000000001,454.68,825.89,392.0,2018-03-07
2018-03-07,6,12,434.3500000000001,454.51,825.72,392.0,2018-03-14
2018-03-14,6,12,434.73,454.18,825.39,391.0,2018-03-21
2018-03-21,6,12,434.46000000000004,452.03,823.25,389.0,2018-03-28
2018-03-29,6,12,378.20000000000005,434.09,805.3,428.0,2018-04-05
2018-01-01,6,13,409.76,452.5,904.28,495.0,2018-01-08
2018-01-10,6,13,429.27,449.95,901.73,473.0,2018-01-17
2018-01-19,6,13,417.66999999999996,453.93,905.71,489.0,2018-01-26
2018-01-28,6,13,404.56999999999994,471.57,923.35,519.0,2018-02-04
2018-02-05,6,13,480.60999999999996,485.19,936.97,457.0,2018-02-12
2018-02-13,6,13,473.1699999999999,491.45,943.23,471.0,2018-02-20
2018-02-21,6,13,475.0599999999999,488.32,940.1,466.0,2018-02-28
2018-02-28,6,13,528.81,558.69,1010.47,482.0,2018-03-07
2018-03-07,6,13,528.1799999999998,555.68,1007.46,480.0,2018-03-14
2018-03-14,6,13,528.5699999999998,559.75,1011.53,483.0,2018-03-21
2018-03-21,6,13,527.8799999999999,555.66,1007.44,480.0,2018-03-28
2018-03-29,6,13,460.4499999999998,527.87,979.6500000000001,520.0,2018-04-05
2018-01-01,6,14,283.07,313.15,626.4000000000001,344.0,2018-01-08
2018-01-10,6,14,300.08000000000004,307.91,621.15,322.0,2018-01-17
2018-01-19,6,14,294.47,307.41,620.66,327.0,2018-01-26
2018-01-28,6,14,284.48,324.06,637.31,353.0,2018-02-04
2018-02-06,6,14,298.4100000000001,335.89,649.13,351.0,2018-02-13
2018-02-14,6,14,330.28000000000003,334.67,647.9200000000001,318.0,2018-02-21
2018-02-22,6,14,328.32,344.04,657.28,329.0,2018-03-01
2018-03-01,6,14,367.52,389.56,702.81,336.0,2018-03-08
2018-03-08,6,14,368.19999999999993,390.42,703.6700000000001,336.0,2018-03-15
2018-03-15,6,14,368.03,393.12,706.36,339.0,2018-03-22
2018-03-22,6,14,368.14,388.83,702.0799999999999,334.0,2018-03-29
2018-03-30,6,14,316.54999999999995,367.46,680.71,365.0,2018-04-06
2018-01-01,6,15,426.21999999999997,461.65,929.11,503.0,2018-01-08
2018-01-10,6,15,443.3599999999999,456.5,923.97,481.0,2018-01-17
2018-01-19,6,15,434.0899999999999,454.63,922.1,489.0,2018-01-26
2018-01-28,6,15,420.54999999999995,473.99,941.45,521.0,2018-02-04
2018-02-06,6,15,442.15999999999997,488.01,955.48,514.0,2018-02-13
2018-02-14,6,15,489.08999999999986,489.78,957.24,469.0,2018-02-21
2018-02-22,6,15,488.0099999999998,500.78,968.24,481.0,2018-03-01
2018-03-01,6,15,545.4999999999999,561.48,1028.94,484.0,2018-03-08
2018-03-08,6,15,545.2799999999999,558.2,1025.66,481.0,2018-03-15
2018-03-15,6,15,545.3499999999999,560.07,1027.54,483.0,2018-03-22
2018-03-22,6,15,545.5399999999998,557.42,1024.88,480.0,2018-03-29
2018-03-30,6,15,472.27999999999975,544.75,1012.21,540.0,2018-04-06
2018-01-01,6,16,125.12,136.46,274.35,150.0,2018-01-08
2018-01-10,6,16,137.17,140.22,278.12,141.0,2018-01-17
2018-01-19,6,16,132.87,140.41,278.31,146.0,2018-01-26
2018-01-28,6,16,127.86,147.08,284.98,158.0,2018-02-04
2018-02-06,6,16,135.18,150.87,288.77,154.0,2018-02-13
2018-02-14,6,16,148.94,152.55,290.44,142.0,2018-02-21
2018-02-22,6,16,148.25,153.53,291.42,144.0,2018-03-01
2018-03-01,6,16,166.07,175.19,313.09000000000003,148.0,2018-03-08
2018-03-08,6,16,166.24,176.4,314.28999999999996,149.0,2018-03-15
2018-03-15,6,16,166.21,177.17,315.07,149.0,2018-03-22
2018-03-22,6,16,165.39000000000001,174.72,312.61,148.0,2018-03-29
2018-03-30,6,16,143.73000000000005,165.23,303.13,160.0,2018-04-06
2018-01-01,6,17,159.02,180.21,356.54,198.0,2018-01-08
2018-01-10,6,17,168.4,184.37,360.69,193.0,2018-01-17
2018-01-19,6,17,165.4,183.62,359.95000000000005,195.0,2018-01-26
2018-01-27,6,17,185.48,190.68,367.01,182.0,2018-02-03
2018-02-04,6,17,181.30999999999997,198.31,374.63,194.0,2018-02-11
2018-02-12,6,17,191.05,198.1,374.42,184.0,2018-02-19
2018-02-20,6,17,188.14000000000001,198.97,375.3,188.0,2018-02-27
2018-02-27,6,17,209.88000000000005,225.1,401.43,192.0,2018-03-06
2018-03-06,6,17,209.50000000000009,229.23,405.56,197.0,2018-03-13
2018-03-13,6,17,209.99000000000007,230.02,406.35,197.0,2018-03-20
2018-03-20,6,17,209.6800000000001,228.91,405.24,196.0,2018-03-27
2018-03-28,6,17,183.36000000000007,209.06,385.38,203.0,2018-04-04
2018-01-01,6,18,404.52,450.73,898.73,495.0,2018-01-08
2018-01-10,6,18,422.6199999999999,456.05,904.04,482.0,2018-01-17
2018-01-19,6,18,411.3599999999999,458.55,906.55,496.0,2018-01-26
2018-01-27,6,18,462.6199999999999,468.92,916.9200000000001,455.0,2018-02-03
2018-02-04,6,18,454.76999999999987,493.06,941.05,487.0,2018-02-11
2018-02-12,6,18,476.29999999999984,497.62,945.61,470.0,2018-02-19
2018-02-20,6,18,468.18999999999977,492.06,940.05,472.0,2018-02-27
2018-02-27,6,18,522.9699999999998,553.12,1001.12,479.0,2018-03-06
2018-03-06,6,18,523.6699999999998,560.67,1008.66,485.0,2018-03-13
2018-03-13,6,18,522.8299999999998,564.3,1012.29,490.0,2018-03-20
2018-03-20,6,18,523.3599999999999,559.53,1007.52,485.0,2018-03-27
2018-03-28,6,18,458.77999999999986,522.82,970.8199999999999,513.0,2018-04-04
2018-01-01,6,19,194.8,220.02,434.36,240.0,2018-01-08
2018-01-10,6,19,206.07000000000002,220.41,434.76,229.0,2018-01-17
2018-01-19,6,19,201.12,219.46,433.8,233.0,2018-01-26
2018-01-27,6,19,225.76000000000005,226.67,441.01,216.0,2018-02-03
2018-02-04,6,19,221.55000000000004,237.15,451.49,230.0,2018-02-11
2018-02-12,6,19,232.64,235.41,449.75,218.0,2018-02-19
2018-02-20,6,19,228.53999999999996,236.67,451.01,223.0,2018-02-27
2018-02-27,6,19,254.38999999999993,266.96,481.30000000000007,227.0,2018-03-06
2018-03-06,6,19,253.96999999999994,270.7,485.03999999999996,232.0,2018-03-13
2018-03-13,6,19,254.79999999999993,272.9,487.24,233.0,2018-03-20
2018-03-20,6,19,254.42999999999995,273.65,487.99,234.0,2018-03-27
2018-03-28,6,19,223.79999999999998,253.84,468.19,245.0,2018-04-04
2018-01-01,6,20,231.78000000000003,264.9,520.05,289.0,2018-01-08
2018-01-10,6,20,240.9099999999999,270.16,525.3,285.0,2018-01-17
2018-01-18,6,20,268.6899999999999,273.13,528.27,260.0,2018-01-25
2018-01-26,6,20,265.5699999999999,276.98,532.12,267.0,2018-02-02
2018-02-03,6,20,260.1399999999999,292.36,547.51,288.0,2018-02-10
2018-02-11,6,20,259.46999999999986,296.72,551.87,293.0,2018-02-18
2018-02-19,6,20,271.4799999999999,291.93,547.07,276.0,2018-02-26
2018-02-26,6,20,300.3599999999999,330.98,586.1300000000001,286.0,2018-03-05
2018-03-04,6,20,334.07999999999987,340.07,595.22,262.0,2018-03-11
2018-03-11,6,20,300.80999999999983,338.26,593.4000000000001,293.0,2018-03-18
2018-03-18,6,20,300.36999999999983,338.21,593.3600000000001,293.0,2018-03-25
2018-03-25,6,20,299.9499999999998,299.98,555.1300000000001,256.0,2018-04-01
2018-01-01,6,21,197.11,213.35,429.71000000000004,233.0,2018-01-08
2018-01-10,6,21,210.02999999999994,215.87,432.24,223.0,2018-01-17
2018-01-19,6,21,205.55999999999995,217.41,433.77,229.0,2018-01-26
2018-01-28,6,21,198.5799999999999,227.41,443.77,246.0,2018-02-04
2018-02-06,6,21,209.21999999999994,233.08,449.45000000000005,241.0,2018-02-13
2018-02-14,6,21,230.89999999999998,233.26,449.63,219.0,2018-02-21
2018-02-22,6,21,229.02999999999997,237.22,453.59000000000003,225.0,2018-03-01
2018-03-01,6,21,256.44999999999993,268.43,484.79,229.0,2018-03-08
2018-03-08,6,21,256.6799999999999,265.98,482.35,226.0,2018-03-15
2018-03-15,6,21,256.3499999999999,269.76,486.12,230.0,2018-03-22
2018-03-22,6,21,256.2499999999999,270.45,486.82,231.0,2018-03-29
2018-03-30,6,21,220.93999999999988,256.02,472.39,252.0,2018-04-06
2018-01-01,6,22,389.43,422.68,851.0,462.0,2018-01-08
2018-01-10,6,22,406.15000000000003,419.14,847.47,442.0,2018-01-17
2018-01-19,6,22,397.42,419.39,847.71,451.0,2018-01-26
2018-01-28,6,22,386.36,440.03,868.3599999999999,482.0,2018-02-04
2018-02-06,6,22,404.99,452.44,880.77,476.0,2018-02-13
2018-02-14,6,22,449.13,453.66,881.99,433.0,2018-02-21
2018-02-22,6,22,445.07000000000005,464.88,893.21,449.0,2018-03-01
2018-03-01,6,22,500.6000000000001,518.58,946.9000000000001,447.0,2018-03-08
2018-03-08,6,22,500.44000000000005,521.3,949.6299999999999,450.0,2018-03-15
2018-03-15,6,22,500.5500000000002,519.14,947.47,447.0,2018-03-22
2018-03-22,6,22,499.82000000000005,515.06,943.3899999999999,444.0,2018-03-29
2018-03-30,6,22,431.29,499.76,928.0899999999999,497.0,2018-04-06
2018-01-01,6,23,142.48999999999998,163.89,320.4,178.0,2018-01-08
2018-01-10,6,23,151.77,165.38,321.9,171.0,2018-01-17
2018-01-19,6,23,150.33000000000004,163.69,320.21,170.0,2018-01-26
2018-01-27,6,23,166.90000000000003,169.59,326.11,160.0,2018-02-03
2018-02-04,6,23,163.55,176.75,333.27,170.0,2018-02-11
2018-02-12,6,23,171.52,175.87,332.39,161.0,2018-02-19
2018-02-20,6,23,168.18000000000004,175.96,332.47999999999996,165.0,2018-02-27
2018-02-27,6,23,188.30000000000004,201.11,357.63,170.0,2018-03-06
2018-03-06,6,23,188.26000000000005,203.5,360.02,172.0,2018-03-13
2018-03-13,6,23,187.82000000000005,203.74,360.26,173.0,2018-03-20
2018-03-20,6,23,188.16000000000003,202.99,359.51,172.0,2018-03-27
2018-03-28,6,23,165.78000000000006,187.57,344.09,179.0,2018-04-04
2018-01-01,6,24,322.97,358.84,713.8799999999999,391.0,2018-01-08
2018-01-10,6,24,338.0300000000001,355.28,710.3199999999999,373.0,2018-01-17
2018-01-19,6,24,330.8100000000001,357.2,712.24,382.0,2018-01-26
2018-01-27,6,24,369.3000000000002,369.92,724.96,356.0,2018-02-03
2018-02-04,6,24,362.9500000000002,386.9,741.9399999999999,379.0,2018-02-11
2018-02-12,6,24,378.8000000000002,388.76,743.8,365.0,2018-02-19
2018-02-20,6,24,373.0200000000003,389.67,744.71,372.0,2018-02-27
2018-02-27,6,24,416.23000000000036,436.76,791.8,376.0,2018-03-06
2018-03-06,6,24,416.36000000000035,447.38,802.42,387.0,2018-03-13
2018-03-13,6,24,416.8600000000004,449.6,804.64,388.0,2018-03-20
2018-03-20,6,24,416.15000000000043,448.84,803.8799999999999,388.0,2018-03-27
2018-03-28,6,24,365.8800000000005,415.9,770.9399999999999,406.0,2018-04-04
2018-01-01,6,25,391.14,440.82,872.45,482.0,2018-01-08
2018-01-10,6,25,406.8099999999999,443.56,875.1800000000001,469.0,2018-01-17
2018-01-19,6,25,394.46999999999997,443.4,875.02,481.0,2018-01-26
2018-01-27,6,25,445.04,457.74,889.36,445.0,2018-02-03
2018-02-04,6,25,437.15,475.43,907.05,470.0,2018-02-11
2018-02-12,6,25,458.28,481.5,913.12,455.0,2018-02-19
2018-02-20,6,25,450.7,475.55,907.1700000000001,457.0,2018-02-27
2018-02-27,6,25,504.17999999999995,533.14,964.76,461.0,2018-03-06
2018-03-06,6,25,504.06999999999994,540.8,972.42,469.0,2018-03-13
2018-03-13,6,25,504.3099999999999,543.18,974.8,471.0,2018-03-20
2018-03-20,6,25,504.15999999999985,542.04,973.66,470.0,2018-03-27
2018-03-28,6,25,441.27999999999986,503.65,935.27,494.0,2018-04-04
2018-01-01,6,26,231.86999999999998,249.52,503.40999999999997,272.0,2018-01-08
2018-01-10,6,26,244.07999999999998,253.5,507.39,264.0,2018-01-17
2018-01-19,6,26,238.02,253.79,507.68000000000006,270.0,2018-01-26
2018-01-28,6,26,231.5,265.9,519.79,289.0,2018-02-04
2018-02-05,6,26,272.39,275.08,528.97,257.0,2018-02-12
2018-02-13,6,26,268.13999999999993,276.43,530.33,263.0,2018-02-20
2018-02-21,6,26,268.48999999999995,276.01,529.9,262.0,2018-02-28
2018-02-28,6,26,298.8399999999999,318.18,572.07,274.0,2018-03-07
2018-03-07,6,26,299.0199999999999,316.08,569.97,271.0,2018-03-14
2018-03-14,6,26,298.2899999999999,320.6,574.49,277.0,2018-03-21
2018-03-21,6,26,299.0499999999999,321.04,574.9300000000001,276.0,2018-03-28
2018-03-29,6,26,258.9399999999999,298.24,552.13,294.0,2018-04-05
2018-01-01,6,27,107.84000000000002,114.91,232.85000000000002,126.0,2018-01-08
2018-01-11,6,27,105.68000000000002,117.65,235.60000000000002,130.0,2018-01-18
2018-01-20,6,27,114.82000000000002,118.15,236.09,122.0,2018-01-27
2018-01-29,6,27,117.92000000000002,123.99,241.94000000000003,125.0,2018-02-05
2018-02-07,6,27,117.63000000000002,127.26,245.20000000000002,128.0,2018-02-14
2018-02-16,6,27,113.24000000000001,128.66,246.61,134.0,2018-02-23
2018-02-24,6,27,126.41000000000003,139.47,257.42,132.0,2018-03-03
2018-03-03,6,27,144.09000000000003,151.01,268.96000000000004,125.0,2018-03-10
2018-03-10,6,27,143.22000000000003,150.84,268.79,126.0,2018-03-17
2018-03-17,6,27,143.54000000000002,151.42,269.37,126.0,2018-03-24
2018-03-24,6,27,143.26000000000002,148.12,266.06,123.0,2018-03-31
2018-01-01,6,28,425.22,467.86,934.97,510.0,2018-01-08
2018-01-10,6,28,440.78,467.52,934.63,494.0,2018-01-17
2018-01-19,6,28,429.2800000000001,467.97,935.08,506.0,2018-01-26
2018-01-27,6,28,481.42,482.99,950.11,469.0,2018-02-03
2018-02-04,6,28,471.61,503.73,970.84,500.0,2018-02-11
2018-02-12,6,28,496.94999999999993,512.05,979.17,483.0,2018-02-19
2018-02-20,6,28,488.3599999999999,503.99,971.1,483.0,2018-02-27
2018-02-27,6,28,544.05,569.23,1036.3400000000001,493.0,2018-03-06
2018-03-06,6,28,544.49,583.96,1051.0700000000002,507.0,2018-03-13
2018-03-13,6,28,544.21,578.42,1045.5300000000002,502.0,2018-03-20
2018-03-20,6,28,544.46,575.68,1042.79,499.0,2018-03-27
2018-03-28,6,28,476.71000000000004,543.82,1010.93,535.0,2018-04-04
2018-01-01,6,29,341.02,362.34,735.79,395.0,2018-01-08
2018-01-10,6,29,356.31,359.94,733.39,378.0,2018-01-17
2018-01-19,6,29,350.51,357.06,730.51,380.0,2018-01-26
2018-01-28,6,29,340.15999999999997,377.05,750.5,411.0,2018-02-04
2018-02-06,6,29,356.01,389.6,763.05,408.0,2018-02-13
2018-02-15,6,29,347.01000000000005,391.76,765.21,419.0,2018-02-22
2018-02-23,6,29,386.9500000000001,407.06,780.51,394.0,2018-03-02
2018-03-02,6,29,436.3300000000001,445.31,818.76,383.0,2018-03-09
2018-03-09,6,29,436.4800000000001,450.77,824.22,388.0,2018-03-16
2018-03-16,6,29,436.17000000000013,452.99,826.44,391.0,2018-03-23
2018-03-23,6,29,436.6300000000001,449.02,822.47,386.0,2018-03-30
2018-03-31,6,29,373.91000000000014,435.89,809.3399999999999,436.0,2018-04-07
2018-01-01,6,30,196.86999999999998,217.58,432.98,237.0,2018-01-08
2018-01-10,6,30,208.53999999999996,216.85,432.25,224.0,2018-01-17
2018-01-19,6,30,203.48000000000002,216.55,431.93999999999994,229.0,2018-01-26
2018-01-28,6,30,196.99,226.97,442.37,246.0,2018-02-04
2018-02-06,6,30,206.93999999999997,232.66,448.04999999999995,242.0,2018-02-13
2018-02-14,6,30,229.62,232.84,448.23,219.0,2018-02-21
2018-02-22,6,30,227.75,237.88,453.28,226.0,2018-03-01
2018-03-01,6,30,255.07999999999998,268.89,484.28,230.0,2018-03-08
2018-03-08,6,30,255.42999999999995,266.78,482.17,227.0,2018-03-15
2018-03-15,6,30,254.88,271.45,486.84,232.0,2018-03-22
2018-03-22,6,30,254.67,270.58,485.98,232.0,2018-03-29
2018-03-30,6,30,219.65999999999994,254.62,470.01,251.0,2018-04-06
2018-01-01,6,31,285.40999999999997,298.8,611.63,327.0,2018-01-08
2018-01-11,6,31,268.27000000000004,295.84,608.6700000000001,341.0,2018-01-18
2018-01-20,6,31,291.8700000000001,295.45,608.27,317.0,2018-01-27
2018-01-29,6,31,300.58000000000015,310.94,623.77,324.0,2018-02-05
2018-02-07,6,31,297.96000000000015,322.74,635.5699999999999,338.0,2018-02-14
2018-02-16,6,31,289.0600000000001,324.56,637.3900000000001,349.0,2018-02-23
2018-02-24,6,31,324.5400000000001,348.77,661.5899999999999,338.0,2018-03-03
2018-03-03,6,31,368.1200000000001,374.11,686.94,319.0,2018-03-10
2018-03-10,6,31,367.34000000000003,379.85,692.6800000000001,326.0,2018-03-17
2018-03-17,6,31,367.82000000000005,379.77,692.5999999999999,325.0,2018-03-24
2018-03-24,6,31,367.4000000000001,383.08,695.9000000000001,329.0,2018-03-31
2018-01-01,6,32,214.54999999999998,225.68,460.25,246.0,2018-01-08
2018-01-10,6,32,226.29000000000002,231.61,466.18,240.0,2018-01-17
2018-01-19,6,32,221.62999999999994,232.52,467.09000000000003,246.0,2018-01-26
2018-01-28,6,32,215.8599999999999,241.26,475.83000000000004,260.0,2018-02-04
2018-02-06,6,32,225.7499999999999,248.49,483.06,258.0,2018-02-13
2018-02-14,6,32,250.09999999999994,252.08,486.65,237.0,2018-02-21
2018-02-22,6,32,247.75999999999993,251.23,485.8,239.0,2018-03-01
2018-03-01,6,32,277.7699999999999,285.12,519.69,242.0,2018-03-08
2018-03-08,6,32,276.8899999999999,283.23,517.8,241.0,2018-03-15
2018-03-15,6,32,276.89999999999986,286.67,521.24,245.0,2018-03-22
2018-03-22,6,32,277.46999999999986,284.74,519.31,242.0,2018-03-29
2018-03-30,6,32,239.86999999999983,276.79,511.36,272.0,2018-04-06
2018-01-01,6,33,336.08,385.14,755.6500000000001,420.0,2018-01-08
2018-01-10,6,33,351.1,381.35,751.86,401.0,2018-01-17
2018-01-19,6,33,338.8,384.79,755.3,417.0,2018-01-26
2018-01-27,6,33,381.96000000000004,398.95,769.46,388.0,2018-02-03
2018-02-04,6,33,376.02,409.12,779.63,404.0,2018-02-11
2018-02-12,6,33,394.48,411.02,781.52,388.0,2018-02-19
2018-02-20,6,33,387.67,410.27,780.78,394.0,2018-02-27
2018-02-27,6,33,434.13000000000005,465.48,835.99,402.0,2018-03-06
2018-03-06,6,33,433.3800000000001,470.27,840.78,408.0,2018-03-13
2018-03-13,6,33,433.85000000000014,474.51,845.02,412.0,2018-03-20
2018-03-20,6,33,434.0900000000001,472.77,843.28,410.0,2018-03-27
2018-03-28,6,33,380.13000000000017,433.24,803.75,424.0,2018-04-04
2018-01-01,6,34,124.58,136.61,274.58000000000004,151.0,2018-01-08
2018-01-10,6,34,137.71,141.67,279.64,142.0,2018-01-17
2018-01-19,6,34,133.17,140.99,278.96000000000004,146.0,2018-01-26
2018-01-28,6,34,128.13,147.45,285.43,158.0,2018-02-04
2018-02-06,6,34,135.63,151.75,289.72,155.0,2018-02-13
2018-02-14,6,34,150.07,153.1,291.07,141.0,2018-02-21
2018-02-22,6,34,148.38,154.44,292.40999999999997,145.0,2018-03-01
2018-03-01,6,34,166.84999999999997,175.58,313.54999999999995,147.0,2018-03-08
2018-03-08,6,34,166.17999999999998,177.43,315.40999999999997,150.0,2018-03-15
2018-03-15,6,34,166.65999999999997,177.72,315.7,150.0,2018-03-22
2018-03-22,6,34,166.83999999999995,175.27,313.24,147.0,2018-03-29
2018-03-30,6,34,144.17999999999998,165.88,303.85,160.0,2018-04-06
2018-01-01,6,35,320.05,361.06,712.5999999999999,393.0,2018-01-08
2018-01-10,6,35,332.8800000000001,355.52,707.06,375.0,2018-01-17
2018-01-19,6,35,325.2600000000001,360.56,712.0999999999999,387.0,2018-01-26
2018-01-27,6,35,363.7800000000001,368.52,720.06,357.0,2018-02-03
2018-02-04,6,35,358.5400000000001,388.18,739.72,382.0,2018-02-11
2018-02-12,6,35,374.53,388.95,740.49,366.0,2018-02-19
2018-02-20,6,35,368.4899999999999,388.36,739.8999999999999,372.0,2018-02-27
