id,date,store,item,predicted_demand,historical_mean,demand_std,lead_time_demand,safety_stock,reorder_point,current_inventory,inventory_position,recommended_order_qty,calculated_initial_inventory,opening_inventory,inventory_after_demand,on_order,order_quantity,arrival_date
34702,2018-02-22,6,39,31.64,33.56,9.76,229.69,42.5,272.19,234.92,234.71000091552736,37,234.92000000000002,74.3500003051758,42.71000091552736,192.0,38.0,2018-03-01
34703,2018-02-23,6,39,34.01,33.56,9.76,236.2,42.5,278.7,234.92,238.70000259399416,44,234.92000000000002,76.71000091552736,42.70000259399416,196.0,40.0,2018-03-02
34704,2018-02-24,6,39,35.69,33.56,9.76,243.81,42.5,286.31,234.92,243.01000396728517,51,234.92000000000002,78.70000259399416,43.01000396728517,200.0,44.0,2018-03-03
34705,2018-02-25,6,39,37.39,33.56,9.76,250.95,42.5,293.45,234.92,249.62000457763673,59,234.92000000000002,80.01000396728517,42.620004577636735,207.0,44.0,2018-03-04
34706,2018-02-26,6,39,25.54,33.56,9.76,256.21,42.5,298.71,234.92,268.0800036621094,64,234.92000000000002,68.62000457763673,43.08000366210939,225.0,31.0,2018-03-05
34707,2018-02-27,6,39,29.7,33.56,9.76,261.21,42.5,303.7,234.92,269.38000289916994,69,234.92000000000002,73.08000366210939,43.38000289916994,226.0,35.0,2018-03-06
34708,2018-02-28,6,39,29.68,33.56,9.76,266.62,42.5,309.11,234.92,274.70000259399416,74,234.92000000000002,72.38000289916994,42.70000259399416,232.0,35.0,2018-03-07
34709,2018-03-01,6,39,37.68,33.56,9.76,266.54,42.5,309.04,234.92,272.0200022888184,74,234.92000000000002,80.70000259399416,43.020002288818375,229.0,38.0,2018-03-08
34710,2018-03-02,6,39,40.52,33.56,9.76,265.2,42.5,307.7,234.92,269.5000018310547,73,234.92000000000002,83.02000228881838,42.5000018310547,227.0,39.0,2018-03-09
34711,2018-03-03,6,39,43.29,33.56,9.76,263.15,42.5,305.64,234.92,265.21000091552736,71,234.92000000000002,86.5000018310547,43.21000091552736,222.0,41.0,2018-03-10
34712,2018-03-04,6,39,44.53,33.56,9.76,262.96,42.5,305.45,234.92,261.6800021362305,71,234.92000000000002,87.21000091552736,42.680002136230485,219.0,44.0,2018-03-11
34713,2018-03-05,6,39,30.8,33.56,9.76,262.64,42.5,305.14,234.92,274.88000289916994,70,234.92000000000002,73.68000213623048,42.88000289916994,232.0,31.0,2018-03-12
34714,2018-03-06,6,39,34.7,33.56,9.76,263.17,42.5,305.67,234.92,271.1800021362305,71,234.92000000000002,77.88000289916994,43.180002136230485,228.0,35.0,2018-03-13
34715,2018-03-07,6,39,35.09,33.56,9.76,263.51,42.5,306.01,234.92,271.0900019836426,71,234.92000000000002,78.18000213623048,43.090001983642594,228.0,35.0,2018-03-14
34716,2018-03-08,6,39,37.61,33.56,9.76,262.91,42.5,305.41,234.92,268.48000137329103,70,234.92000000000002,81.0900019836426,43.48000137329103,225.0,37.0,2018-03-15
34717,2018-03-09,6,39,39.17,33.56,9.76,264.51,42.5,307.01,234.92,266.3100032043457,72,234.92000000000002,82.48000137329103,43.31000320434572,223.0,41.0,2018-03-16
34718,2018-03-10,6,39,41.24,33.56,9.76,266.81,42.5,309.31,234.92,266.0700015258789,74,234.92000000000002,84.31000320434572,43.07000152587892,223.0,44.0,2018-03-17
34719,2018-03-11,6,39,44.34,33.56,9.76,269.04,42.5,311.53,234.92,265.73000137329103,77,234.92000000000002,87.07000152587892,42.73000137329103,223.0,46.0,2018-03-18
34720,2018-03-12,6,39,30.49,33.56,9.76,269.36,42.5,311.85,234.92,281.24000160217287,77,234.92000000000002,73.73000137329103,43.24000160217287,238.0,31.0,2018-03-19
34721,2018-03-13,6,39,35.23,33.56,9.76,269.8,42.5,312.3,234.92,277.01000205993654,77,234.92000000000002,78.24000160217287,43.01000205993654,234.0,36.0,2018-03-20
34722,2018-03-14,6,39,35.43,33.56,9.76,269.79,42.5,312.29,234.92,277.58000175476076,77,234.92000000000002,78.01000205993654,42.58000175476076,235.0,35.0,2018-03-21
34723,2018-03-15,6,39,37.01,33.56,9.76,270.15,42.5,312.64,234.92,275.57000343322755,78,234.92000000000002,79.58000175476076,42.570003433227555,233.0,38.0,2018-03-22
34724,2018-03-16,6,39,40.77,33.56,9.76,268.6,42.5,311.1,234.92,272.8000029754639,76,234.92000000000002,83.57000343322755,42.80000297546388,230.0,39.0,2018-03-23
34725,2018-03-17,6,39,43.54,33.56,9.76,268.49,42.5,310.98,234.92,268.26000205993654,76,234.92000000000002,86.80000297546388,43.26000205993654,225.0,43.0,2018-03-24
34726,2018-03-18,6,39,46.57,33.56,9.76,268.31,42.5,310.8,234.92,264.6900023651123,76,234.92000000000002,89.26000205993654,42.69000236511232,222.0,47.0,2018-03-25
34727,2018-03-19,6,39,30.81,33.56,9.76,268.68,42.5,311.17,234.92,280.88000289916994,76,234.92000000000002,73.69000236511232,42.88000289916994,238.0,31.0,2018-03-26
34728,2018-03-20,6,39,35.67,33.56,9.76,268.88,42.5,311.38,234.92,276.2100047302246,76,234.92000000000002,78.88000289916994,43.210004730224625,233.0,36.0,2018-03-27
34729,2018-03-21,6,39,35.42,33.56,9.76,269.31,42.5,311.81,234.92,276.7900065612793,77,234.92000000000002,78.21000473022463,42.79000656127931,234.0,36.0,2018-03-28
34730,2018-03-22,6,39,37.37,33.56,9.76,269.78,42.5,312.28,234.92,275.42000762939455,77,234.92000000000002,80.79000656127931,43.42000762939455,232.0,37.0,2018-03-29
34731,2018-03-23,6,39,39.22,33.56,9.76,271.49,42.5,313.99,234.92,273.2000064086914,79,234.92000000000002,82.42000762939455,43.20000640869142,230.0,41.0,2018-03-30
34732,2018-03-24,6,39,43.43,33.56,9.76,271.23,42.5,313.73,234.92,270.77000610351564,79,234.92000000000002,86.20000640869142,42.77000610351564,228.0,43.0,2018-03-31
34733,2018-03-25,6,39,46.39,33.56,9.76,234.91,42.5,277.41,234.92,267.3800067138672,42,234.92000000000002,89.77000610351564,43.3800067138672,224.0,11.0,2018-04-01
34734,2018-03-26,6,39,31.18,33.56,9.76,234.91,42.5,277.41,234.92,247.20000640869142,42,234.92000000000002,74.3800067138672,43.20000640869142,204.0,31.0,2018-04-02
34735,2018-03-27,6,39,35.88,33.56,9.76,234.91,42.5,277.41,234.92,242.3200053405762,42,234.92000000000002,79.20000640869142,43.32000534057619,199.0,36.0,2018-04-03
34736,2018-03-28,6,39,35.85,33.56,9.76,234.91,42.5,277.41,234.92,242.4700068664551,42,234.92000000000002,79.32000534057619,43.470006866455094,199.0,35.0,2018-04-04
34737,2018-03-29,6,39,37.84,33.56,9.76,234.91,42.5,277.41,234.92,239.6300067138672,42,234.92000000000002,80.4700068664551,42.6300067138672,197.0,38.0,2018-04-05
34738,2018-03-30,6,39,40.93,33.56,9.76,234.91,42.5,277.41,234.92,236.70000640869142,42,234.92000000000002,83.6300067138672,42.70000640869142,194.0,41.0,2018-04-06
34739,2018-03-31,6,39,43.17,33.56,9.76,234.91,42.5,277.41,234.92,234.5300082397461,42,234.92000000000002,85.70000640869142,42.53000823974611,192.0,43.0,2018-04-07
35550,2018-01-01,6,40,14.09,22.33,7.24,133.32,31.51,164.83,156.31,142.2199998474121,9,156.31,156.31,142.2199998474121,0.0,23.0,2018-01-08
35551,2018-01-02,6,40,17.39,22.33,7.24,134.05,31.51,165.56,156.31,147.83000045776367,9,156.31,142.2199998474121,124.83000045776367,23.0,18.0,2018-01-09
35552,2018-01-03,6,40,17.36,22.33,7.24,134.88,31.51,166.39,156.31,148.4699998474121,10,156.31,124.83000045776367,107.46999984741211,41.0,18.0,2018-01-10
35553,2018-01-04,6,40,18.71,22.33,7.24,135.1,31.51,166.62,156.31,147.76000076293946,10,156.31,107.46999984741211,88.76000076293946,59.0,19.0,2018-01-11
35554,2018-01-05,6,40,19.54,22.33,7.24,136.17,31.51,167.68,156.31,147.2199998474121,11,156.31,88.76000076293946,69.21999984741211,78.0,21.0,2018-01-12
35555,2018-01-06,6,40,21.78,22.33,7.24,137.37,31.51,168.88,156.31,146.4399991607666,13,156.31,69.21999984741211,47.439999160766604,99.0,23.0,2018-01-13
35556,2018-01-07,6,40,23.2,22.33,7.24,138.27,31.51,169.78,156.31,146.23999839782715,13,156.31,47.439999160766604,24.23999839782715,122.0,24.0,2018-01-14
35557,2018-01-08,6,40,15.35,22.33,7.24,138.88,31.51,170.39,156.31,154.88999801635742,14,156.31,47.23999839782715,31.889998016357424,123.0,16.0,2018-01-15
35558,2018-01-09,6,40,18.11,22.33,7.24,139.82,31.51,171.33,156.31,152.77999740600586,15,156.31,49.889998016357424,31.77999740600586,121.0,19.0,2018-01-16
35559,2018-01-10,6,40,18.2,22.33,7.24,140.39,31.51,171.9,156.31,153.5799966430664,16,156.31,49.77999740600586,31.57999664306641,122.0,19.0,2018-01-17
35560,2018-01-11,6,40,18.93,22.33,7.24,141.23,31.51,172.74,156.31,153.64999633789063,16,156.31,50.57999664306641,31.649996337890627,122.0,20.0,2018-01-18
35561,2018-01-12,6,40,20.6,22.33,7.24,141.65,31.51,173.16,156.31,153.0499959564209,17,156.31,52.64999633789063,32.0499959564209,121.0,21.0,2018-01-19
35562,2018-01-13,6,40,22.98,22.33,7.24,141.44,31.51,172.95,156.31,151.06999641418457,17,156.31,55.0499959564209,32.06999641418457,119.0,22.0,2018-01-20
35563,2018-01-14,6,40,24.1,22.33,7.24,141.27,31.51,172.78,156.31,148.96999603271485,16,156.31,56.06999641418457,31.969996032714846,117.0,24.0,2018-01-21
35564,2018-01-15,6,40,15.96,22.33,7.24,141.02,31.51,172.53,156.31,157.00999599456787,16,156.31,47.969996032714846,32.00999599456787,125.0,16.0,2018-01-22
35565,2018-01-16,6,40,19.05,22.33,7.24,140.36,31.51,171.87,156.31,153.95999675750733,16,156.31,51.00999599456787,31.959996757507326,122.0,18.0,2018-01-23
35566,2018-01-17,6,40,18.76,22.33,7.24,139.98,31.51,171.49,156.31,153.1999965286255,15,156.31,50.95999675750733,32.19999652862549,121.0,19.0,2018-01-24
35567,2018-01-18,6,40,19.77,22.33,7.24,139.45,31.51,170.96,156.31,152.42999607086182,15,156.31,52.19999652862549,32.42999607086182,120.0,19.0,2018-01-25
35568,2018-01-19,6,40,21.02,22.33,7.24,139.0,31.51,170.51,156.31,150.40999561309815,14,156.31,53.42999607086182,32.40999561309815,118.0,21.0,2018-01-26
35569,2018-01-20,6,40,22.77,22.33,7.24,138.3,31.51,169.81,156.31,148.63999515533447,14,156.31,54.40999561309815,31.639995155334475,117.0,22.0,2018-01-27
35570,2018-01-21,6,40,23.92,22.33,7.24,138.08,31.51,169.59,156.31,146.71999507904053,13,156.31,55.639995155334475,31.71999507904053,115.0,23.0,2018-01-28
35571,2018-01-22,6,40,15.71,22.33,7.24,137.78,31.51,169.29,156.31,154.00999504089356,13,156.31,47.71999507904053,32.00999504089356,122.0,16.0,2018-01-29
35572,2018-01-23,6,40,18.39,22.33,7.24,137.51,31.51,169.02,156.31,151.61999565124512,13,156.31,50.00999504089356,31.61999565124512,120.0,18.0,2018-01-30
35573,2018-01-24,6,40,18.39,22.33,7.24,137.25,31.51,168.76,156.31,151.22999626159668,12,156.31,50.61999565124512,32.22999626159668,119.0,18.0,2018-01-31
35574,2018-01-25,6,40,19.24,22.33,7.24,139.27,31.51,170.78,156.31,149.98999649047852,14,156.31,51.22999626159668,31.989996490478518,118.0,21.0,2018-02-01
35575,2018-01-26,6,40,20.58,22.33,7.24,141.67,31.51,173.19,156.31,150.40999656677246,17,156.31,52.98999649047852,32.40999656677246,118.0,23.0,2018-02-02
35576,2018-01-27,6,40,22.07,22.33,7.24,144.33,31.51,175.85,156.31,151.33999687194824,20,156.31,54.40999656677246,32.339996871948244,119.0,25.0,2018-02-03
35577,2018-01-28,6,40,23.7,22.33,7.24,146.31,31.51,177.82,156.31,152.6399961090088,22,156.31,55.339996871948244,31.63999610900879,121.0,26.0,2018-02-04
35578,2018-01-29,6,40,15.41,22.33,7.24,148.31,31.51,179.82,156.31,163.22999626159668,24,156.31,47.63999610900879,32.22999626159668,131.0,17.0,2018-02-05
35579,2018-01-30,6,40,18.12,22.33,7.24,150.46,31.51,181.97,156.31,162.10999542236328,26,156.31,50.22999626159668,32.10999542236328,130.0,20.0,2018-02-06
35580,2018-01-31,6,40,18.13,22.33,7.24,152.24,31.51,183.75,156.31,163.97999626159668,27,156.31,50.10999542236328,31.979996261596682,132.0,20.0,2018-02-07
35581,2018-02-01,6,40,21.26,22.33,7.24,152.07,31.51,183.58,156.31,162.71999603271485,27,156.31,52.97999626159668,31.719996032714846,131.0,21.0,2018-02-08
35582,2018-02-02,6,40,22.98,22.33,7.24,151.99,31.51,183.5,156.31,160.73999649047852,27,156.31,54.719996032714846,31.739996490478518,129.0,23.0,2018-02-09
35583,2018-02-03,6,40,24.73,22.33,7.24,152.09,31.51,183.6,156.31,159.0099969482422,27,156.31,56.73999649047852,32.00999694824219,127.0,25.0,2018-02-10
35584,2018-02-04,6,40,25.68,22.33,7.24,152.71,31.51,184.22,156.31,158.3299966430664,28,156.31,58.00999694824219,32.32999664306641,126.0,26.0,2018-02-11
35585,2018-02-05,6,40,17.41,22.33,7.24,152.11,31.51,183.62,156.31,166.9199967956543,27,156.31,49.32999664306641,31.9199967956543,135.0,17.0,2018-02-12
35586,2018-02-06,6,40,20.28,22.33,7.24,151.57,31.51,183.08,156.31,163.6399961090088,27,156.31,51.9199967956543,31.63999610900879,132.0,20.0,2018-02-13
35587,2018-02-07,6,40,19.91,22.33,7.24,151.39,31.51,182.91,156.31,163.72999626159668,27,156.31,51.63999610900879,31.729996261596682,132.0,20.0,2018-02-14
35588,2018-02-08,6,40,21.08,22.33,7.24,151.38,31.51,182.89,156.31,162.64999633789063,27,156.31,52.72999626159668,31.649996337890627,131.0,21.0,2018-02-15
35589,2018-02-09,6,40,22.9,22.33,7.24,151.3,31.51,182.81,156.31,160.74999671936035,26,156.31,54.64999633789063,31.749996719360354,129.0,23.0,2018-02-16
35590,2018-02-10,6,40,24.83,22.33,7.24,151.18,31.51,182.69,156.31,158.9199967956543,26,156.31,56.749996719360354,31.9199967956543,127.0,24.0,2018-02-17
35591,2018-02-11,6,40,26.3,22.33,7.24,150.92,31.51,182.43,156.31,156.61999755859375,26,156.31,57.9199967956543,31.619997558593752,125.0,26.0,2018-02-18
35592,2018-02-12,6,40,16.81,22.33,7.24,151.03,31.51,182.54,156.31,165.80999809265137,26,156.31,48.61999755859375,31.80999809265137,134.0,17.0,2018-02-19
35593,2018-02-13,6,40,19.73,22.33,7.24,151.31,31.51,182.83,156.31,163.07999855041504,27,156.31,51.80999809265137,32.07999855041504,131.0,20.0,2018-02-20
35594,2018-02-14,6,40,19.74,22.33,7.24,151.27,31.51,182.78,156.31,163.33999877929688,26,156.31,52.07999855041504,32.33999877929688,131.0,20.0,2018-02-21
35595,2018-02-15,6,40,21.06,22.33,7.24,151.31,31.51,182.82,156.31,162.2799993133545,27,156.31,53.33999877929688,32.279999313354494,130.0,21.0,2018-02-22
35596,2018-02-16,6,40,22.82,22.33,7.24,151.16,31.51,182.67,156.31,160.45999961853028,26,156.31,55.279999313354494,32.459999618530276,128.0,23.0,2018-02-23
35597,2018-02-17,6,40,24.71,22.33,7.24,150.69,31.51,182.2,156.31,158.75000053405762,26,156.31,56.459999618530276,31.75000053405762,127.0,24.0,2018-02-24
35598,2018-02-18,6,40,26.04,22.33,7.24,150.52,31.51,182.03,156.31,156.70999961853028,26,156.31,57.75000053405762,31.709999618530276,125.0,26.0,2018-02-25
35599,2018-02-19,6,40,16.92,22.33,7.24,150.81,31.51,182.32,156.31,165.78999954223633,26,156.31,48.709999618530276,31.78999954223633,134.0,17.0,2018-02-26
35600,2018-02-20,6,40,20.02,22.33,7.24,150.75,31.51,182.26,156.31,162.76999908447266,26,156.31,51.78999954223633,31.76999908447266,131.0,20.0,2018-02-27
35601,2018-02-21,6,40,19.69,22.33,7.24,150.98,31.51,182.49,156.31,163.07999855041504,26,156.31,51.76999908447266,32.07999855041504,131.0,20.0,2018-02-28
35602,2018-02-22,6,40,21.11,22.33,7.24,155.37,31.51,186.88,156.31,161.96999794006348,31,156.31,53.07999855041504,31.96999794006348,130.0,25.0,2018-03-01
35603,2018-02-23,6,40,22.67,22.33,7.24,159.94,31.51,191.45,156.31,164.29999786376953,35,156.31,54.96999794006348,32.29999786376953,132.0,28.0,2018-03-02
35604,2018-02-24,6,40,24.24,22.33,7.24,165.04,31.51,196.55,156.31,168.05999809265137,40,156.31,56.29999786376953,32.05999809265137,136.0,29.0,2018-03-03
35605,2018-02-25,6,40,25.87,22.33,7.24,169.34,31.51,200.85,156.31,171.18999725341797,45,156.31,58.05999809265137,32.18999725341797,139.0,30.0,2018-03-04
35606,2018-02-26,6,40,17.21,22.33,7.24,172.54,31.51,204.05,156.31,183.97999816894531,48,156.31,49.18999725341797,31.979998168945315,152.0,21.0,2018-03-05
35607,2018-02-27,6,40,19.96,22.33,7.24,177.07,31.51,208.58,156.31,185.01999908447266,52,156.31,51.979998168945315,32.01999908447266,153.0,24.0,2018-03-06
35608,2018-02-28,6,40,19.93,22.33,7.24,180.45,31.51,211.96,156.31,189.08999877929688,56,156.31,52.01999908447266,32.08999877929688,157.0,23.0,2018-03-07
35609,2018-03-01,6,40,25.5,22.33,7.24,180.19,31.51,211.7,156.31,186.58999877929688,55,156.31,57.08999877929688,31.589998779296877,155.0,26.0,2018-03-08
35610,2018-03-02,6,40,27.24,22.33,7.24,179.55,31.51,211.06,156.31,185.3499990081787,55,156.31,59.58999877929688,32.34999900817871,153.0,26.0,2018-03-09
35611,2018-03-03,6,40,29.35,22.33,7.24,177.81,31.51,209.32,156.31,181.999998626709,53,156.31,61.34999900817871,31.999998626708987,150.0,28.0,2018-03-10
35612,2018-03-04,6,40,30.17,22.33,7.24,177.6,31.51,209.11,156.31,179.82999855041504,53,156.31,61.99999862670899,31.82999855041504,148.0,30.0,2018-03-11
35613,2018-03-05,6,40,20.4,22.33,7.24,177.72,31.51,209.23,156.31,189.42999893188477,53,156.31,52.82999855041504,32.42999893188477,157.0,20.0,2018-03-12
35614,2018-03-06,6,40,24.49,22.33,7.24,176.27,31.51,207.78,156.31,184.9399991607666,51,156.31,56.42999893188477,31.939999160766604,153.0,23.0,2018-03-13
35615,2018-03-07,6,40,23.31,22.33,7.24,176.01,31.51,207.52,156.31,184.62999969482422,51,156.31,54.939999160766604,31.62999969482422,153.0,23.0,2018-03-14
35616,2018-03-08,6,40,25.24,22.33,7.24,176.29,31.51,207.8,156.31,182.38999992370606,51,156.31,57.62999969482422,32.38999992370606,150.0,26.0,2018-03-15
35617,2018-03-09,6,40,26.59,22.33,7.24,176.56,31.51,208.07,156.31,181.79999977111817,52,156.31,58.38999992370606,31.799999771118166,150.0,27.0,2018-03-16
35618,2018-03-10,6,40,27.61,22.33,7.24,177.19,31.51,208.7,156.31,181.1899991607666,52,156.31,59.799999771118166,32.189999160766604,149.0,28.0,2018-03-17
35619,2018-03-11,6,40,29.96,22.33,7.24,177.82,31.51,209.33,156.31,179.23000007629395,53,156.31,62.189999160766604,32.23000007629395,147.0,31.0,2018-03-18
35620,2018-03-12,6,40,20.52,22.33,7.24,178.02,31.51,209.53,156.31,189.70999961853028,53,156.31,52.23000007629395,31.709999618530276,158.0,20.0,2018-03-19
35621,2018-03-13,6,40,23.04,22.33,7.24,178.35,31.51,209.86,156.31,186.66999870300293,54,156.31,54.709999618530276,31.669998703002932,155.0,24.0,2018-03-20
35622,2018-03-14,6,40,23.05,22.33,7.24,178.45,31.51,209.96,156.31,187.61999946594239,54,156.31,54.66999870300293,31.619999465942385,156.0,23.0,2018-03-21
35623,2018-03-15,6,40,25.52,22.33,7.24,178.27,31.51,209.78,156.31,185.0999990081787,53,156.31,57.619999465942385,32.09999900817871,153.0,25.0,2018-03-22
35624,2018-03-16,6,40,26.86,22.33,7.24,177.74,31.51,209.25,156.31,183.23999839782715,53,156.31,59.09999900817871,32.23999839782715,151.0,27.0,2018-03-23
35625,2018-03-17,6,40,28.23,22.33,7.24,178.61,31.51,210.13,156.31,182.00999885559082,54,156.31,60.23999839782715,32.00999885559082,150.0,29.0,2018-03-24
35626,2018-03-18,6,40,30.6,22.33,7.24,178.41,31.51,209.92,156.31,180.4099984741211,54,156.31,63.00999885559082,32.409998474121096,148.0,30.0,2018-03-25
35627,2018-03-19,6,40,20.71,22.33,7.24,178.04,31.51,209.55,156.31,189.69999938964844,53,156.31,52.409998474121096,31.69999938964844,158.0,20.0,2018-03-26
35628,2018-03-20,6,40,23.38,22.33,7.24,178.19,31.51,209.7,156.31,186.32000022888184,53,156.31,55.69999938964844,32.32000022888184,154.0,24.0,2018-03-27
35629,2018-03-21,6,40,23.14,22.33,7.24,178.55,31.51,210.06,156.31,187.1800008392334,54,156.31,55.32000022888184,32.1800008392334,155.0,23.0,2018-03-28
35630,2018-03-22,6,40,25.35,22.33,7.24,178.47,31.51,209.98,156.31,184.83000045776367,54,156.31,57.1800008392334,31.830000457763674,153.0,26.0,2018-03-29
35631,2018-03-23,6,40,26.33,22.33,7.24,178.71,31.51,210.22,156.31,184.50000053405762,54,156.31,58.830000457763674,32.50000053405762,152.0,26.0,2018-03-30
35632,2018-03-24,6,40,29.11,22.33,7.24,178.3,31.51,209.81,156.31,181.38999992370606,54,156.31,61.50000053405762,32.38999992370606,149.0,29.0,2018-03-31
35633,2018-03-25,6,40,30.4,22.33,7.24,156.3,31.51,187.81,156.31,179.99000030517578,32,156.31,62.38999992370606,31.990000305175784,148.0,8.0,2018-04-01
35634,2018-03-26,6,40,20.34,22.33,7.24,156.3,31.51,187.81,156.31,167.6500001525879,32,156.31,51.99000030517578,31.650000152587893,136.0,21.0,2018-04-02
35635,2018-03-27,6,40,23.53,22.33,7.24,156.3,31.51,187.81,156.31,165.11999946594239,32,156.31,55.65000015258789,32.119999465942385,133.0,23.0,2018-04-03
35636,2018-03-28,6,40,23.5,22.33,7.24,156.3,31.51,187.81,156.31,164.61999946594239,32,156.31,55.119999465942385,31.619999465942385,133.0,24.0,2018-04-04
35637,2018-03-29,6,40,25.27,22.33,7.24,156.3,31.51,187.81,156.31,163.3499990081787,32,156.31,57.619999465942385,32.34999900817871,131.0,25.0,2018-04-05
35638,2018-03-30,6,40,26.57,22.33,7.24,156.3,31.51,187.81,156.31,161.7799993133545,32,156.31,58.34999900817871,31.779999313354494,130.0,27.0,2018-04-06
35639,2018-03-31,6,40,28.69,22.33,7.24,156.3,31.51,187.81,156.31,160.08999877929688,32,156.31,60.779999313354494,32.08999877929688,128.0,28.0,2018-04-07
36450,2018-01-01,6,41,10.21,16.65,5.77,90.15,25.1,115.25,116.55,106.33999996185301,0,116.54999999999998,116.54999999999998,106.33999996185301,0.0,9.0,2018-01-08
36451,2018-01-02,6,41,11.91,16.65,5.77,90.77,25.1,115.87,116.55,103.4300001144409,0,116.54999999999998,106.33999996185301,94.4300001144409,9.0,13.0,2018-01-09
36452,2018-01-03,6,41,11.93,16.65,5.77,91.37,25.1,116.47,116.55,104.49999980926512,0,116.54999999999998,94.4300001144409,82.49999980926512,22.0,12.0,2018-01-10
36453,2018-01-04,6,41,12.35,16.65,5.77,91.99,25.1,117.09,116.55,104.1499994277954,1,116.54999999999998,82.49999980926512,70.1499994277954,34.0,13.0,2018-01-11
36454,2018-01-05,6,41,13.18,16.65,5.77,92.91,25.1,118.01,116.55,103.96999912261961,1,116.54999999999998,70.1499994277954,56.96999912261961,47.0,15.0,2018-01-12
36455,2018-01-06,6,41,14.68,16.65,5.77,92.94,25.1,118.04,116.55,104.28999881744383,1,116.54999999999998,56.96999912261961,42.28999881744383,62.0,14.0,2018-01-13
36456,2018-01-07,6,41,15.64,16.65,5.77,93.11,25.1,118.21,116.55,102.64999847412108,2,116.54999999999998,42.28999881744383,26.649998474121077,76.0,16.0,2018-01-14
36457,2018-01-08,6,41,10.46,16.65,5.77,93.04,25.1,118.14,116.55,108.1899984359741,2,116.54999999999998,35.64999847412108,25.189998435974104,83.0,10.0,2018-01-15
36458,2018-01-09,6,41,12.53,16.65,5.77,92.66,25.1,117.76,116.55,105.65999870300291,1,116.54999999999998,38.189998435974104,25.659998703002913,80.0,13.0,2018-01-16
36459,2018-01-10,6,41,12.54,16.65,5.77,92.44,25.1,117.54,116.55,106.11999874114989,1,116.54999999999998,37.65999870300291,25.119998741149885,81.0,12.0,2018-01-17
36460,2018-01-11,6,41,12.97,16.65,5.77,92.34,25.1,117.44,116.55,105.14999847412108,1,116.54999999999998,38.119998741149885,25.149998474121077,80.0,13.0,2018-01-18
36461,2018-01-12,6,41,14.1,16.65,5.77,91.94,25.1,117.04,116.55,104.04999809265135,0,116.54999999999998,40.14999847412108,26.04999809265135,78.0,13.0,2018-01-19
36462,2018-01-13,6,41,14.71,16.65,5.77,91.94,25.1,117.04,116.55,102.33999805450438,0,116.54999999999998,40.04999809265135,25.339998054504377,77.0,15.0,2018-01-20
36463,2018-01-14,6,41,15.81,16.65,5.77,91.84,25.1,116.94,116.55,101.52999763488768,0,116.54999999999998,41.33999805450438,25.52999763488768,76.0,16.0,2018-01-21
36464,2018-01-15,6,41,10.39,16.65,5.77,91.84,25.1,116.94,116.55,107.13999729156492,0,116.54999999999998,35.52999763488768,25.139997291564924,82.0,10.0,2018-01-22
36465,2018-01-16,6,41,12.15,16.65,5.77,91.96,25.1,117.06,116.55,104.98999767303465,1,116.54999999999998,38.139997291564924,25.98999767303465,79.0,13.0,2018-01-23
36466,2018-01-17,6,41,12.32,16.65,5.77,92.09,25.1,117.19,116.55,105.66999797821043,1,116.54999999999998,37.98999767303465,25.669997978210432,80.0,12.0,2018-01-24
36467,2018-01-18,6,41,12.87,16.65,5.77,92.22,25.1,117.32,116.55,104.79999809265135,1,116.54999999999998,38.66999797821043,25.79999809265135,79.0,13.0,2018-01-25
36468,2018-01-19,6,41,13.7,16.65,5.77,92.62,25.1,117.72,116.55,104.09999828338621,1,116.54999999999998,38.79999809265135,25.099998283386213,79.0,14.0,2018-01-26
36469,2018-01-20,6,41,14.71,16.65,5.77,92.82,25.1,117.92,116.55,103.38999824523924,1,116.54999999999998,40.09999828338621,25.38999824523924,78.0,15.0,2018-01-27
36470,2018-01-21,6,41,15.71,16.65,5.77,92.96,25.1,118.06,116.55,102.67999820709227,2,116.54999999999998,41.38999824523924,25.679998207092268,77.0,16.0,2018-01-28
36471,2018-01-22,6,41,10.39,16.65,5.77,92.94,25.1,118.04,116.55,108.28999786376951,1,116.54999999999998,35.67999820709227,25.289997863769514,83.0,10.0,2018-01-29
36472,2018-01-23,6,41,12.26,16.65,5.77,92.8,25.1,117.9,116.55,106.02999763488768,1,116.54999999999998,38.289997863769514,26.02999763488768,80.0,12.0,2018-01-30
36473,2018-01-24,6,41,12.45,16.65,5.77,92.48,25.1,117.58,116.55,105.57999782562254,1,116.54999999999998,38.02999763488768,25.57999782562254,80.0,13.0,2018-01-31
36474,2018-01-25,6,41,13.0,16.65,5.77,94.16,25.1,119.27,116.55,105.57999782562254,3,116.54999999999998,38.57999782562254,25.57999782562254,80.0,14.0,2018-02-01
36475,2018-01-26,6,41,14.09,16.65,5.77,95.42,25.1,120.52,116.55,105.48999767303465,4,116.54999999999998,39.57999782562254,25.48999767303465,80.0,16.0,2018-02-02
36476,2018-01-27,6,41,14.91,16.65,5.77,96.78,25.1,121.89,116.55,106.57999782562254,5,116.54999999999998,40.48999767303465,25.57999782562254,81.0,16.0,2018-02-03
36477,2018-01-28,6,41,15.85,16.65,5.77,97.71,25.1,122.81,116.55,106.72999744415281,6,116.54999999999998,41.57999782562254,25.729997444152815,81.0,17.0,2018-02-04
